Time,Names,Frame_idx,Bboxes,Emotion
28.04,"['Ninh Duong Lan Ngoc', 'Unknown']",701,"[[0.6803598403930664, 0.20084234873453777, 0.789614200592041, 0.45009028116861977], [0.18350189924240112, 0.1565592235989041, 0.31119556427001954, 0.45260145399305557]]","[['happy', 'smile', 'fun', 'smiling', 'cheerful', 'love'], ['success', 'serious', 'touching', 'criminal', 'fraud', 'happy']]"
28.24,"['Ninh Duong Lan Ngoc', 'Unknown']",706,"[[0.6814610958099365, 0.1800622092352973, 0.7930219173431396, 0.43896005418565537], [0.18271925449371337, 0.1558083110385471, 0.31125102043151853, 0.4511737823486328]]","[['happy', 'serious', 'touching', 'criminal', 'fun', 'smiling'], ['criminal', 'success', 'serious', 'fraud', 'danger', 'bad']]"
28.44,"['Ninh Duong Lan Ngoc', 'Unknown']",711,"[[0.6849318027496338, 0.1886691411336263, 0.795288372039795, 0.44106233384874133], [0.1833214521408081, 0.152817259894477, 0.31116209030151365, 0.44990997314453124]]","[['serious', 'happy', 'criminal', 'touching', 'smiling', 'success'], ['success', 'criminal', 'serious', 'fraud', 'happy', 'touching']]"
28.64,"['Ninh Duong Lan Ngoc', 'Unknown']",716,"[[0.6841604709625244, 0.20092824300130208, 0.7961450576782226, 0.457335450914171], [0.18195197582244874, 0.14872700373331707, 0.3106738567352295, 0.4480329301622179]]","[['serious', 'touching', 'happy', 'success', 'criminal', 'smile'], ['serious', 'success', 'criminal', 'fraud', 'touching', 'danger']]"
29.04,"['Ninh Duong Lan Ngoc', 'Unknown']",726,"[[0.68860764503479, 0.2008740531073676, 0.8007484436035156, 0.4584601508246528], [0.17985306978225707, 0.14964235093858508, 0.30893373489379883, 0.45483313666449654]]","[['serious', 'criminal', 'touching', 'unsmiling', 'danger', 'addiction'], ['serious', 'success', 'criminal', 'fraud', 'angry', 'happy']]"
29.24,"['Ninh Duong Lan Ngoc', 'Unknown']",731,"[[0.6878562927246094, 0.18792769114176433, 0.8008188247680664, 0.4437435997856988], [0.17930879592895507, 0.14737348556518554, 0.30798399448394775, 0.45245658026801217]]","[['serious', 'unsmiling', 'touching', 'criminal', 'glow', 'stern'], ['serious', 'criminal', 'success', 'fraud', 'touching', 'danger']]"
29.44,"['Unknown', 'Ninh Duong Lan Ngoc']",736,"[[0.17828155755996705, 0.14727636973063152, 0.30783681869506835, 0.4542422400580512], [0.6859674453735352, 0.19314488304985894, 0.7975151538848877, 0.4524625990125868]]","[['serious', 'criminal', 'success', 'fraud', 'touching', 'danger'], ['serious', 'unsmiling', 'touching', 'stern', 'criminal', 'addiction']]"
29.64,"['Unknown', 'Ninh Duong Lan Ngoc']",741,"[[0.17724192142486572, 0.1481520864698622, 0.30776052474975585, 0.45110109117296004], [0.6833292007446289, 0.21927708519829645, 0.7977005004882812, 0.46888084411621095]]","[['serious', 'touching', 'criminal', 'unsmiling', 'success', 'fraud'], ['touching', 'serious', 'glow', 'addiction', 'criminal', 'success']]"
30.04,"['Unknown', 'Unknown']",751,"[[0.17632449865341188, 0.1614090919494629, 0.3006755828857422, 0.44261063469780815], [0.6802687644958496, 0.23951699998643664, 0.8012842178344727, 0.47602276272243926]]","[['touching', 'serious', 'glow', 'addiction', 'criminal', 'success'], ['glow', 'fantasy', 'mystery', 'mystical', 'mysterious', 'touching']]"
30.24,"['Unknown', 'Unknown']",756,"[[0.18412957191467286, 0.17017317877875435, 0.29785809516906736, 0.4247013939751519], [0.7057523250579834, 0.20888716379801434, 0.8097309112548828, 0.44132923550075953]]","[['glow', 'touching', 'disease', 'care', 'addiction', 'success'], ['fantasy', 'glow', 'mystery', 'mysterious', 'mystical', 'bizarre']]"
30.44,"[]",761,"[]","[]"
30.64,"[]",766,"[]","[]"
31.04,"[]",776,"[]","[]"
31.24,"[]",781,"[]","[]"
31.44,"[]",786,"[]","[]"
31.64,"[]",791,"[]","[]"
32.04,"[]",801,"[]","[]"
32.24,"[]",806,"[]","[]"
32.44,"[]",811,"[]","[]"
32.64,"[]",816,"[]","[]"
33.04,"[]",826,"[]","[]"
33.24,"[]",831,"[]","[]"
33.44,"[]",836,"[]","[]"
33.64,"['Unknown']",841,"[[0.35756511688232423, 0.13024457295735678, 0.4948440074920654, 0.49907459682888455]]","[['disease', 'care', 'touching', 'pain', 'bothered', 'glow']]"
34.04,"['Unknown']",851,"[[0.3534719944000244, 0.16868950525919596, 0.4989906311035156, 0.5107967800564236]]","[['glow', 'bothered', 'pain', 'disease', 'fantasy', 'touching']]"
34.24,"['Miu Le']",856,"[[0.35548198223114014, 0.186084598965115, 0.5032830715179444, 0.5144680870903863]]","[['disease', 'bothered', 'pain', 'addiction', 'serious', 'touching']]"
34.44,"['Miu Le']",861,"[[0.3468439817428589, 0.17631091011895073, 0.49781112670898436, 0.5140128665500217]]","[['bothered', 'pain', 'fear', 'dreads', 'disease', 'problem']]"
34.64,"['Miu Le']",866,"[[0.3414723873138428, 0.16470436520046658, 0.49305286407470705, 0.5038622538248698]]","[['bothered', 'dreads', 'fear', 'problem', 'shock', 'pain']]"
35.04,"['Miu Le']",876,"[[0.33718717098236084, 0.1695373853047689, 0.48601770401000977, 0.5199467553032769]]","[['bothered', 'pain', 'disease', 'problem', 'sick', 'stress']]"
35.24,"['Miu Le']",881,"[[0.3321764707565308, 0.1866007063123915, 0.47816715240478513, 0.5261966705322265]]","[['disease', 'bothered', 'pain', 'sick', 'problem', 'fear']]"
35.44,"['Miu Le']",886,"[[0.33773040771484375, 0.18709229363335503, 0.4905716896057129, 0.5345339033338758]]","[['bothered', 'addiction', 'problem', 'pain', 'stress', 'bad']]"
35.64,"['Miu Le']",891,"[[0.3369758129119873, 0.18687884012858072, 0.4919131278991699, 0.5351217481825087]]","[['addiction', 'bad', 'problem', 'immoral', 'bothered', 'danger']]"
36.04,"['Miu Le']",901,"[[0.34119157791137694, 0.17993880377875435, 0.493162202835083, 0.5295105404324002]]","[['bothered', 'pain', 'fear', 'dreads', 'disease', 'shock']]"
36.24,"['Unknown']",906,"[[0.3464156150817871, 0.1852610058254666, 0.4968081474304199, 0.5356808132595486]]","[['bothered', 'pain', 'disease', 'problem', 'sorrowful', 'sad']]"
36.44,"['Miu Le']",911,"[[0.337884521484375, 0.17676662868923612, 0.4897639274597168, 0.5356191847059462]]","[['bothered', 'pain', 'disease', 'problem', 'addiction', 'stress']]"
36.64,"['Miu Le']",916,"[[0.3267469882965088, 0.17317250569661458, 0.4761780261993408, 0.5298250834147136]]","[['bothered', 'disease', 'pain', 'addiction', 'problem', 'sick']]"
37.04,"['Unknown']",926,"[[0.32241690158843994, 0.16440505981445314, 0.4754016399383545, 0.5140538957383898]]","[['touching', 'bothered', 'glow', 'pain', 'serious', 'fear']]"
37.24,"['Miu Le']",931,"[[0.3273128271102905, 0.19017422993977864, 0.4750638008117676, 0.5250766754150391]]","[['faith', 'fantasy', 'mystery', 'nightmare', 'pray', 'mystical']]"
37.44,"['Miu Le', 'Unknown']",936,"[[0.31947014331817625, 0.18096271091037328, 0.4701695919036865, 0.5284904056125217], [0.5825209617614746, 0.2740955352783203, 0.603468656539917, 0.32237890031602645]]","[['fantasy', 'faith', 'mystery', 'glow', 'nightmare', 'pain'], ['success', 'risk', 'touching', 'fraud', 'opportunity', 'care']]"
37.64,"['Mai Phuong Thuy', 'Unknown']",941,"[[0.31012668609619143, 0.19143280453152126, 0.46411910057067873, 0.5398562113444011], [0.5808238506317138, 0.27685368855794273, 0.6008360385894775, 0.32152199215359156]]","[['faith', 'disease', 'hope', 'pray', 'faithful', 'praying'], ['success', 'risk', 'criminal', 'fraud', 'care', 'touching']]"
38.04,"['Unknown']",951,"[[0.325128436088562, 0.2127688725789388, 0.4674111843109131, 0.5433976491292317]]","[['fantasy', 'glow', 'hope', 'faith', 'mystery', 'death']]"
38.24,"[]",956,"[]","[]"
38.44,"[]",961,"[]","[]"
38.64,"[]",966,"[]","[]"
39.04,"[]",976,"[]","[]"
39.24,"[]",981,"[]","[]"
39.44,"[]",986,"[]","[]"
39.64,"[]",991,"[]","[]"
40.04,"[]",1001,"[]","[]"
40.24,"[]",1006,"[]","[]"
40.44,"[]",1011,"[]","[]"
40.64,"[]",1016,"[]","[]"
41.04,"[]",1026,"[]","[]"
41.24,"[]",1031,"[]","[]"
41.44,"[]",1036,"[]","[]"
41.64,"['Unknown', 'Unknown']",1041,"[[0.20062680244445802, 0.13306442896525064, 0.3308573246002197, 0.43531180487738713], [0.6854132652282715, 0.1651254547966851, 0.8270567893981934, 0.5027395460340712]]","[['criminal', 'addiction', 'danger', 'happy', 'fun', 'problem'], ['glow', 'success', 'happy', 'love', 'criminal', 'faith']]"
42.04,"['Unknown', 'Unknown']",1051,"[[0.6883346557617187, 0.1866320080227322, 0.8157542228698731, 0.5032486809624566], [0.1646525263786316, 0.14812748167249892, 0.2888359069824219, 0.4384646521674262]]","[['criminal', 'murder', 'serious', 'fraud', 'corruption', 'success'], ['criminal', 'addiction', 'danger', 'problem', 'abuse', 'fraud']]"
42.24,"['Karik', 'Unknown']",1056,"[[0.6844308853149415, 0.18282271491156685, 0.8132167816162109, 0.5104164547390408], [0.14727896451950073, 0.1512099689907498, 0.2735125541687012, 0.4510133107503255]]","[['faithful', 'criminal', 'pray', 'corruption', 'faith', 'protest'], ['addiction', 'happy', 'criminal', 'problem', 'success', 'fun']]"
42.44,"['Tran Thanh', 'Unknown']",1061,"[[0.6909463405609131, 0.18740501403808593, 0.8167189598083496, 0.5057964324951172], [0.14385530948638917, 0.15434099833170573, 0.27070112228393556, 0.4486628214518229]]","[['criminal', 'protest', 'faithful', 'murder', 'corruption', 'fraud'], ['serious', 'success', 'danger', 'touching', 'criminal', 'glow']]"
42.64,"['Unknown', 'Tran Thanh']",1066,"[[0.15019361972808837, 0.1362669414944119, 0.279356050491333, 0.43969506157769095], [0.6884146690368652, 0.18119937049018012, 0.8138418197631836, 0.5054411994086372]]","[['danger', 'fear', 'horror', 'criminal', 'shock', 'dreads'], ['serious', 'criminal', 'struggling', 'addiction', 'problem', 'crisis']]"
43.04,"['Unknown', 'Tran Thanh']",1076,"[[0.18711937665939332, 0.12147809134589302, 0.3197629451751709, 0.43498094346788196], [0.693749475479126, 0.18401817745632595, 0.8168371200561524, 0.4989744398328993]]","[['happy', 'angry', 'smile', 'danger', 'bad', 'fun'], ['serious', 'criminal', 'success', 'glow', 'addiction', 'danger']]"
43.24,"['Unknown', 'Tran Thanh']",1081,"[[0.21668558120727538, 0.11143529680040147, 0.3445258617401123, 0.42310087415907116], [0.694279670715332, 0.18452447255452473, 0.8176294326782226, 0.49947963290744357]]","[['happy', 'bothered', 'problem', 'stress', 'shock', 'disease'], ['criminal', 'addiction', 'serious', 'success', 'danger', 'problem']]"
43.44,"['Unknown', 'Tran Thanh']",1086,"[[0.2313981056213379, 0.1023859977722168, 0.3593275547027588, 0.42052654690212676], [0.694260549545288, 0.18356878492567275, 0.8182545661926269, 0.5007038116455078]]","[['problem', 'angry', 'bothered', 'happy', 'stress', 'success'], ['criminal', 'addiction', 'serious', 'faith', 'success', 'fraud']]"
43.64,"['Unknown', 'Tran Thanh']",1091,"[[0.22566461563110352, 0.09923729366726346, 0.3540102243423462, 0.4209523518880208], [0.6956615447998047, 0.17897044287787545, 0.8215216636657715, 0.4979507870144314]]","[['happy', 'problem', 'bothered', 'care', 'surprise', 'bad'], ['criminal', 'danger', 'serious', 'faith', 'murder', 'faithful']]"
44.04,"['Unknown', 'Tran Thanh']",1101,"[[0.19562602043151855, 0.10281026628282335, 0.32140498161315917, 0.4210291968451606], [0.6968233108520507, 0.17807275984022353, 0.8252023696899414, 0.4971950107150608]]","[['problem', 'bothered', 'happy', 'disease', 'pain', 'love'], ['criminal', 'faith', 'pray', 'success', 'danger', 'serious']]"
44.24,"['Unknown', 'Tran Thanh']",1106,"[[0.17927407026290892, 0.10984695222642686, 0.3093287944793701, 0.4193079630533854], [0.7009811878204346, 0.17855756547715929, 0.8270175933837891, 0.4950389438205295]]","[['criminal', 'happy', 'serious', 'addiction', 'success', 'danger'], ['faith', 'pray', 'serious', 'praying', 'criminal', 'success']]"
44.44,"['Tran Thanh', 'Unknown']",1111,"[[0.6975412845611573, 0.17082818349202475, 0.8274067878723145, 0.50049925910102], [0.18646186590194702, 0.1066841337415907, 0.32388603687286377, 0.4275036282009549]]","[['criminal', 'danger', 'problem', 'addiction', 'fraud', 'violence'], ['addiction', 'touching', 'criminal', 'glow', 'fun', 'happy']]"
44.64,"['Unknown', 'Unknown']",1116,"[[0.7090062618255615, 0.18654744890001085, 0.8308874130249023, 0.4947564442952474], [0.19641518592834473, 0.10818724102444119, 0.33401405811309814, 0.4175408681233724]]","[['criminal', 'addiction', 'faithful', 'corruption', 'problem', 'success'], ['glow', 'touching', 'happy', 'fun', 'celebration', 'serious']]"
45.04,"['Unknown', 'Unknown', 'Unknown']",1126,"[[0.14893810749053954, 0.26748761071099175, 0.25689172744750977, 0.5150666978624132], [0.659459114074707, 0.3365348815917969, 0.7743340015411377, 0.592167960272895], [0.49755029678344725, 0.19711149003770617, 0.5972657680511475, 0.45834003024631076]]","[['happy', 'smiling', 'cheerful', 'smile', 'success', 'fun'], ['glow', 'happy', 'fun', 'love', 'celebration', 'success'], ['addiction', 'criminal', 'danger', 'love', 'happy', 'serious']]"
45.24,"['Unknown', 'Ninh Duong Lan Ngoc', 'Unknown', 'Unknown']",1131,"[[0.49605913162231446, 0.1935516145494249, 0.5964197635650634, 0.4569093492296007], [0.6612188339233398, 0.3298913319905599, 0.7748576164245605, 0.5917965359157986], [0.126698637008667, 0.25110274420844186, 0.24410924911499024, 0.5112932840983073], [0.8245306968688965, 0.26359795464409724, 0.918706226348877, 0.5245535532633464]]","[['happy', 'addiction', 'criminal', 'fun', 'glow', 'danger'], ['love', 'fun', 'happy', 'glow', 'celebration', 'smile'], ['happy', 'smile', 'fun', 'smiling', 'cheerful', 'glow'], ['love', 'faith', 'glow', 'mystery', 'hope', 'death']]"
45.44,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",1136,"[[0.6522036552429199, 0.32857477400037977, 0.7658636093139648, 0.5960341559516059], [0.4956825256347656, 0.1911450703938802, 0.5982771396636963, 0.45887654622395835], [0.10125086307525635, 0.24376373291015624, 0.21608400344848633, 0.5082517835828994], [0.8025464057922364, 0.2229765150282118, 0.9279150009155274, 0.5367586771647136]]","[['fun', 'happy', 'love', 'glow', 'smile', 'erotic'], ['addiction', 'criminal', 'danger', 'happy', 'fun', 'glow'], ['happy', 'love', 'fun', 'success', 'cheerful', 'happiness'], ['love', 'mystery', 'mysterious', 'sorrowful', 'glow', 'fear']]"
45.64,"['Unknown', 'Unknown', 'Unknown']",1141,"[[0.652186107635498, 0.34127178192138674, 0.7624563217163086, 0.6073670281304253], [0.4966479778289795, 0.19146224127875433, 0.595975399017334, 0.4564435323079427], [0.08357063531875611, 0.2520071877373589, 0.19514870643615723, 0.5076691097683377]]","[['fun', 'happy', 'love', 'cheerful', 'smile', 'joy'], ['glow', 'happy', 'criminal', 'fun', 'addiction', 'danger'], ['love', 'criminal', 'glow', 'success', 'danger', 'fun']]"
46.04,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",1151,"[[0.6471400260925293, 0.33156848483615453, 0.7620183944702148, 0.604999287923177], [0.4966097354888916, 0.18885231018066406, 0.5959644794464112, 0.4519215053982205], [0.08826099634170533, 0.24294357299804686, 0.20582983493804932, 0.5113252003987631], [0.8157244682312011, 0.26540145874023435, 0.9171537399291992, 0.5437700907389323]]","[['fun', 'happy', 'love', 'glow', 'celebration', 'smile'], ['happy', 'fun', 'smiling', 'holiday', 'celebration', 'cheerful'], ['fun', 'love', 'glow', 'festival', 'erotic', 'protest'], ['fun', 'happy', 'love', 'danger', 'celebration', 'criminal']]"
46.24,"['Ninh Duong Lan Ngoc', 'Unknown', 'Unknown', 'Unknown']",1156,"[[0.6442077159881592, 0.33537584940592446, 0.7602828979492188, 0.6083546108669705], [0.4965846061706543, 0.1846302032470703, 0.5966022491455079, 0.45786548190646703], [0.09670848846435547, 0.2409661610921224, 0.21950349807739258, 0.507135518391927], [0.8132179260253907, 0.2637839847140842, 0.9214672088623047, 0.5502632988823785]]","[['love', 'fun', 'happy', 'celebration', 'smiling', 'glow'], ['happy', 'fun', 'smiling', 'love', 'celebration', 'cheerful'], ['criminal', 'touching', 'love', 'glow', 'disease', 'care'], ['danger', 'love', 'criminal', 'fear', 'addiction', 'sad']]"
46.44,"['Ninh Duong Lan Ngoc', 'Unknown', 'Unknown', 'Unknown']",1161,"[[0.6436237335205078, 0.3365516662597656, 0.7604435920715332, 0.6087674034966363], [0.4954515933990479, 0.18129435645209419, 0.5983189582824707, 0.4601701948377821], [0.11435140371322632, 0.24132027096218533, 0.23163337707519532, 0.5146909501817492], [0.812040901184082, 0.26366026136610243, 0.9233453750610352, 0.5547659556070964]]","[['fun', 'happy', 'love', 'celebration', 'smiling', 'smile'], ['happy', 'fun', 'criminal', 'love', 'smiling', 'danger'], ['criminal', 'corruption', 'protest', 'pride', 'danger', 'violence'], ['danger', 'criminal', 'dangerous', 'addiction', 'love', 'fear']]"
46.64,"['Ninh Duong Lan Ngoc', 'Unknown', 'Unknown', 'Unknown']",1166,"[[0.6416932106018066, 0.33418411678738064, 0.7601645469665528, 0.6075606452094184], [0.11576987504959106, 0.23164643181694877, 0.23603520393371583, 0.4990046607123481], [0.4951653957366943, 0.17894439697265624, 0.5996709346771241, 0.46409242418077257], [0.8140362739562989, 0.2543097813924154, 0.926201057434082, 0.522527355617947]]","[['fun', 'happy', 'love', 'celebration', 'smiling', 'holiday'], ['fun', 'love', 'happy', 'holiday', 'glow', 'festival'], ['fun', 'happy', 'smiling', 'love', 'celebration', 'cheerful'], ['fun', 'happy', 'love', 'celebration', 'danger', 'criminal']]"
47.04,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",1176,"[[0.6355589866638184, 0.3352361891004774, 0.7543552398681641, 0.6027376810709636], [0.10945823192596435, 0.21822859446207682, 0.2247603178024292, 0.47132992214626734], [0.4954254150390625, 0.18342925177680122, 0.5975106239318848, 0.4597780015733507], [0.8179909706115722, 0.24833577473958332, 0.9345577239990235, 0.5544611189100478]]","[['fun', 'happy', 'love', 'glow', 'smile', 'celebration'], ['erotic', 'criminal', 'touching', 'love', 'serious', 'glow'], ['happy', 'fun', 'smiling', 'cheerful', 'glow', 'smile'], ['addiction', 'danger', 'love', 'criminal', 'fun', 'happy']]"
