Time,Names,Frame_idx,Bboxes,Emotion
25.64,"[]",641,"[]","[]"
26.04,"[]",651,"[]","[]"
26.24,"[]",656,"[]","[]"
26.44,"[]",661,"[]","[]"
26.64,"[]",666,"[]","[]"
27.04,"[]",676,"[]","[]"
27.24,"['Unknown']",681,"[[0.4019257000514439, 0.3834930904327877, 0.43968268803187777, 0.4530517335921999]]","[['struggling', 'criminal', 'protective', 'corruption', 'fight', 'defense']]"
27.44,"[]",686,"[]","[]"
27.64,"[]",691,"[]","[]"
28.04,"[]",701,"[]","[]"
28.24,"[]",706,"[]","[]"
28.44,"[]",711,"[]","[]"
28.64,"[]",716,"[]","[]"
29.04,"[]",726,"[]","[]"
29.24,"[]",731,"[]","[]"
29.44,"[]",736,"[]","[]"
29.64,"[]",741,"[]","[]"
30.04,"[]",751,"[]","[]"
30.24,"[]",756,"[]","[]"
30.44,"[]",761,"[]","[]"
30.64,"[]",766,"[]","[]"
31.04,"['Unknown']",776,"[[0.8117259570530483, 0.26241090562608504, 0.9374175071716309, 0.6691565740676153]]","[['glow', 'mystery', 'danger', 'care', 'love', 'hope']]"
31.24,"[]",781,"[]","[]"
31.44,"[]",786,"[]","[]"
31.64,"[]",791,"[]","[]"
32.04,"[]",801,"[]","[]"
32.24,"[]",806,"[]","[]"
32.44,"[]",811,"[]","[]"
32.64,"[]",816,"[]","[]"
33.04,"[]",826,"[]","[]"
33.24,"[]",831,"[]","[]"
33.44,"[]",836,"[]","[]"
33.64,"[]",841,"[]","[]"
34.04,"[]",851,"[]","[]"
34.24,"['Unknown']",856,"[[0.5421828542436872, 0.3821296994648283, 0.5801684515816825, 0.4746602073548332]]","[['criminal', 'murder', 'danger', 'fear', 'death', 'love']]"
34.44,"['Unknown']",861,"[[0.5380682945251465, 0.37665909055679564, 0.574648244040353, 0.4667154039655413]]","[['criminal', 'murder', 'danger', 'death', 'addiction', 'fraud']]"
34.64,"['Unknown']",866,"[[0.5362785543714251, 0.37025082300579737, 0.5721037047249931, 0.4524404737684462]]","[['glow', 'happy', 'love', 'holiday', 'disease', 'success']]"
35.04,"['Unknown']",876,"[[0.5373424121311733, 0.37099605136447483, 0.5769789559500558, 0.45845964219835067]]","[['glow', 'happy', 'fantasy', 'love', 'magical', 'holiday']]"
35.24,"['Unknown']",881,"[[0.5466792583465576, 0.36428938971625435, 0.5834437779017857, 0.4522085946703714]]","[['addiction', 'fear', 'fun', 'sorrowful', 'danger', 'sad']]"
35.44,"['Unknown']",886,"[[0.5606641088213239, 0.3091744619702536, 0.6041112627301898, 0.41252635774158297]]","[['criminal', 'faith', 'love', 'violence', 'danger', 'fear']]"
35.64,"[]",891,"[]","[]"
36.04,"['Unknown']",901,"[[0.5541272844587054, 0.36588266160753036, 0.5914342062813895, 0.4489426991296193]]","[['love', 'sad', 'happy', 'fear', 'sorrowful', 'dreads']]"
36.24,"['Unknown']",906,"[[0.5674913951328823, 0.3569344717358786, 0.6065128871372768, 0.4445137145027282]]","[['happy', 'love', 'fun', 'smile', 'celebration', 'smiling']]"
36.44,"['Unknown']",911,"[[0.5822375161307198, 0.33099268353174605, 0.6285453523908343, 0.43490652054075213]]","[['glow', 'fantasy', 'mystical', 'mystery', 'magical', 'love']]"
36.64,"[]",916,"[]","[]"
37.04,"['Unknown']",926,"[[0.04077108842985971, 0.44652781410822795, 0.1967285020010812, 0.6381692432221913]]","[['glow', 'horror', 'halloween', 'festival', 'fantasy', 'danger']]"
37.24,"['Unknown', 'Unknown']",931,"[[0.4821926866258894, 0.2847409929547991, 0.5405282293047223, 0.42670044066414], [0.8835928099496024, 0.2048906750149197, 0.9506312097821917, 0.3714820014105903]]","[['criminal', 'violence', 'abuse', 'fear', 'problem', 'punishment'], ['criminal', 'danger', 'success', 'horror', 'fear', 'dreads']]"
37.44,"['Unknown']",936,"[[0.46948092324393137, 0.2606790330674913, 0.5300642762865339, 0.4051859416658916]]","[['violence', 'abuse', 'problem', 'depression', 'sad', 'fear']]"
37.64,"['Unknown', 'Unknown']",941,"[[0.4750898224966867, 0.2802179427373977, 0.5304229259490967, 0.40904571896507624], [0.38243443625313894, 0.2713456532311818, 0.4366240160805838, 0.39076929243784103]]","[['violence', 'abuse', 'fear', 'criminal', 'depression', 'problem'], ['broken', 'refreshment', 'danger', 'disease', 'celebration', 'love']]"
38.04,"['Unknown']",951,"[[0.5714972359793526, 0.37373258197118364, 0.616438729422433, 0.4709906805129278]]","[['faith', 'criminal', 'pray', 'danger', 'success', 'fraud']]"
38.24,"['BINZ']",956,"[[0.5428787640162877, 0.28614734468005953, 0.5932450294494629, 0.40390638321165057]]","[['faith', 'faithful', 'pray', 'death', 'criminal', 'murder']]"
38.44,"['BINZ']",961,"[[0.4937494141714914, 0.2995705074734158, 0.5473576954432896, 0.42005802336193265]]","[['criminal', 'danger', 'violence', 'punishment', 'problem', 'fear']]"
38.64,"['BINZ']",966,"[[0.47527926308768137, 0.304588378421844, 0.5206642150878906, 0.41468656630743117]]","[['death', 'criminal', 'murder', 'violence', 'fear', 'dreads']]"
39.04,"['Unknown']",976,"[[0.44984262330191477, 0.24434658837696863, 0.48987419264657156, 0.33127394176664804]]","[['criminal', 'danger', 'fraud', 'addiction', 'punishment', 'mystery']]"
39.24,"['Unknown']",981,"[[0.46511237961905344, 0.21906168498690165, 0.5050360134669712, 0.31012498764764695]]","[['criminal', 'danger', 'punishment', 'addiction', 'fraud', 'mysterious']]"
39.44,"['Unknown']",986,"[[0.48684212139674593, 0.24026602790469215, 0.5263417448316302, 0.3269932156517392]]","[['criminal', 'war', 'murder', 'danger', 'punishment', 'violence']]"
39.64,"['Unknown']",991,"[[0.49505107743399485, 0.23036498115176246, 0.5345803669520787, 0.3157975030323816]]","[['criminal', 'danger', 'violence', 'murder', 'dangerous', 'murderer']]"
40.04,"['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",1001,"[[0.5312120233263288, 0.26215541173541357, 0.6072116579328265, 0.40681742108057417], [0.3045529638017927, 0.7777301243373326, 0.38455091203962055, 0.9554895673479352], [0.40580412319728304, 0.35201227097284227, 0.4645763805934361, 0.4665129525320871], [0.745765141078404, 0.7688987974136595, 0.801605224609375, 0.8937407599555122], [0.09519252606800624, 0.39117819165426587, 0.14719632693699428, 0.5078718700106182], [0.888131822858538, 0.3011161864749969, 0.9476547922406878, 0.42014349074590773], [0.6031321116856166, 0.7899911668565538, 0.6684169088091169, 0.9445243714347719]]","[['criminal', 'mystery', 'glow', 'mysterious', 'success', 'danger'], ['glow', 'mysterious', 'fantasy', 'fun', 'mystery', 'danger'], ['happy', 'fear', 'bothered', 'problem', 'horror', 'fun'], ['addiction', 'criminal', 'happy', 'love', 'danger', 'fun'], ['glow', 'danger', 'horror', 'death', 'fear', 'criminal'], ['glow', 'fantasy', 'mystery', 'mysterious', 'magical', 'mystical'], ['criminal', 'success', 'happy', 'risk', 'danger', 'corruption']]"
40.24,"[]",1006,"[]","[]"
40.44,"['Unknown', 'Unknown']",1011,"[[0.01946471631526947, 0.4426607404436384, 0.09370009388242449, 0.6053457714262462], [0.21703433990478516, 0.1601206310211666, 0.2931485176086426, 0.33210648430718315]]","[['glow', 'mystery', 'love', 'faith', 'horror', 'hope'], ['glow', 'mystery', 'faith', 'hope', 'mysterious', 'love']]"
40.64,"['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",1016,"[[0.839489051273891, 0.40772825574117993, 0.9096864291599819, 0.5646262395949591], [0.03983810118266514, 0.400916508265904, 0.10777737413133893, 0.5459733387780568], [0.6689999444144112, 0.8840371994745164, 0.7453667776925224, 1.023834470718626], [0.6082324300493512, 0.24411613222152467, 0.7108804838997977, 0.46095633128332714], [0.7914627620152065, 0.46714334639291916, 0.8420933995928083, 0.5879519629100013], [0.21983328887394496, 0.13186288258386036, 0.27771261760166716, 0.26547283596462673]]","[['criminal', 'danger', 'fear', 'horror', 'addiction', 'death'], ['love', 'glow', 'faith', 'hope', 'happy', 'holiday'], ['mystery', 'criminal', 'danger', 'glow', 'faith', 'mysterious'], ['glow', 'mystery', 'death', 'horror', 'faith', 'halloween'], ['glow', 'mystery', 'mysterious', 'magical', 'fantasy', 'hope'], ['love', 'glow', 'faith', 'hope', 'success', 'holiday']]"
41.04,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",1026,"[[0.29898554938180105, 0.7534054347446987, 0.373622076851981, 0.9186353532094804], [0.559603384562901, 0.7418924361940414, 0.6180135181971959, 0.883498055594308], [0.4567482130868094, 0.2696959480406746, 0.5156134196690151, 0.38789083087255083], [0.7573868887765067, 0.7804637485080295, 0.8134076935904366, 0.8927010430230035]]","[['glow', 'mystery', 'criminal', 'success', 'negative', 'happy'], ['glow', 'mystery', 'love', 'death', 'fun', 'pray'], ['glow', 'fantasy', 'mystery', 'mysterious', 'halloween', 'death'], ['criminal', 'love', 'happy', 'alone', 'sad', 'depression']]"
41.24,"['Unknown']",1031,"[[0.7305496760777065, 0.5287008134145585, 0.8609272411891392, 0.8313791789705791]]","[['faith', 'pray', 'glow', 'bothered', 'hope', 'praying']]"
41.44,"['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",1036,"[[0.3079672540937151, 0.7541474236382378, 0.3880575043814523, 0.9247860378689237], [0.5603221143995013, 0.7406006464882503, 0.6197393962315151, 0.8812826852949839], [0.727475643157959, 0.7673237512982081, 0.7907905578613281, 0.904715583437965], [0.26864770480564665, 0.28790401277087985, 0.3252490588596889, 0.4053930252317398], [0.49340568270002094, 0.2757776351202102, 0.5329387187957764, 0.3580635010250031]]","[['glow', 'fantasy', 'love', 'mystery', 'disease', 'hope'], ['disease', 'pain', 'glow', 'care', 'bothered', 'death'], ['glow', 'fantasy', 'mystery', 'magical', 'mystical', 'mysterious'], ['glow', 'faith', 'mystery', 'love', 'hope', 'holiday'], ['glow', 'mystery', 'love', 'mysterious', 'fantasy', 'celebration']]"
41.64,"['Unknown']",1041,"[[0.5568211078643799, 0.35166961427718874, 0.6597768919808524, 0.5844702947707403]]","[['glow', 'touching', 'disease', 'bothered', 'pain', 'love']]"
42.04,"[]",1051,"[]","[]"
42.24,"['Unknown', 'Unknown', 'Unknown']",1056,"[[0.38965742928641184, 0.47996324206155444, 0.49707698822021484, 0.7169984484475757], [0.026441846575055803, 0.5724741012331039, 0.12221534763063703, 0.7848337567041791], [0.9153336797441755, 0.22040498824346633, 1.0025106838771276, 0.44095432947552393]]","[['mystery', 'faith', 'horror', 'mysterious', 'hope', 'halloween'], ['glow', 'criminal', 'success', 'negative', 'mystery', 'danger'], ['success', 'alone', 'happy', 'casual', 'fun', 'holiday']]"
42.44,"[]",1061,"[]","[]"
42.64,"['Unknown', 'Unknown', 'Unknown', 'Unknown', 'SALIM', 'Unknown']",1066,"[[0.3708253247397287, 0.4740299043201265, 0.4717318330492292, 0.6981301080612909], [0.193373475755964, 0.47448170374310206, 0.27894043922424316, 0.6691574823288691], [0.8531735283987862, 0.4502064235626705, 0.9412834303719657, 0.6423275659954737], [0.8563717433384487, 0.2622630104186043, 0.9409402438572475, 0.42931441655234687], [0.05086430907249451, 0.5547029404413133, 0.13531617607389176, 0.7460456121535528], [0.5765221459524972, 0.5334587702675472, 0.6684189523969378, 0.741217779734778]]","[['glow', 'faith', 'happy', 'care', 'success', 'love'], ['glow', 'happy', 'success', 'disease', 'care', 'love'], ['danger', 'disease', 'addiction', 'happy', 'criminal', 'risk'], ['glow', 'happy', 'success', 'holiday', 'fun', 'fantasy'], ['glow', 'love', 'happy', 'addiction', 'celebration', 'fun'], ['glow', 'mystery', 'mysterious', 'mystical', 'fantasy', 'magical']]"
43.04,"['Unknown', 'Unknown']",1076,"[[0.4469516617911203, 0.1575167519705636, 0.525395257132394, 0.3443352835518973], [0.5821899005344936, 0.23841803414481028, 0.6134919439043317, 0.30544132656521267]]","[['criminal', 'danger', 'addiction', 'serious', 'angry', 'violence'], ['glow', 'love', 'mystery', 'horror', 'danger', 'hope']]"
43.24,"['Unknown']",1081,"[[0.34841690744672504, 0.01840862584492517, 0.48420272554670063, 0.38173118470207096]]","[['success', 'faith', 'happy', 'glow', 'hope', 'love']]"
43.44,"['Unknown']",1086,"[[0.44412258693150114, 0.33504180302695624, 0.4821843079158238, 0.4112290276421441]]","[['danger', 'addiction', 'criminal', 'problem', 'bothered', 'disease']]"
43.64,"['Unknown']",1091,"[[0.42143300601414274, 0.3426570589580233, 0.4586177553449358, 0.4163978516109406]]","[['addiction', 'danger', 'criminal', 'problem', 'disease', 'bothered']]"
44.04,"['Unknown']",1101,"[[0.4815847873687744, 0.2947843339708116, 0.5554863384791783, 0.43818343631804935]]","[['criminal', 'corruption', 'murder', 'violence', 'fraud', 'danger']]"
44.24,"['Unknown']",1106,"[[0.5009325231824603, 0.09894444450499519, 0.6125752585274833, 0.3386837187267485]]","[['criminal', 'danger', 'love', 'addiction', 'happy', 'holiday']]"
44.44,"['Unknown']",1111,"[[0.4430717059544155, 0.15565567924862816, 0.525824887411935, 0.3398911309620691]]","[['danger', 'criminal', 'addiction', 'dangerous', 'touching', 'problem']]"
44.64,"[]",1116,"[]","[]"
45.04,"['Unknown']",1126,"[[0.43118681226457867, 0.32845270066034227, 0.5072058950151715, 0.49687325008331784]]","[['addiction', 'fun', 'happy', 'celebration', 'enjoyment', 'criminal']]"
45.24,"['Unknown']",1131,"[[0.4554481506347656, 0.28198756868877106, 0.5613461903163365, 0.517158447750031]]","[['success', 'happy', 'care', 'celebration', 'addiction', 'bothered']]"
45.44,"['Unknown']",1136,"[[0.357520512172154, 0.1671985141814701, 0.45343715803963797, 0.403713619898236]]","[['addiction', 'serious', 'danger', 'success', 'problem', 'happy']]"
45.64,"[]",1141,"[]","[]"
46.04,"[]",1151,"[]","[]"
46.24,"[]",1156,"[]","[]"
46.44,"[]",1161,"[]","[]"
46.64,"[]",1166,"[]","[]"
47.04,"[]",1176,"[]","[]"
47.24,"[]",1181,"[]","[]"
47.44,"[]",1186,"[]","[]"
47.64,"[]",1191,"[]","[]"
48.04,"[]",1201,"[]","[]"
48.24,"[]",1206,"[]","[]"
48.44,"['Unknown']",1211,"[[0.512948853628976, 0.09862024821932354, 0.6086906024387905, 0.36803941878061447]]","[['faith', 'mystery', 'death', 'glow', 'halloween', 'fantasy']]"
48.64,"['SALIM']",1216,"[[0.521822282246181, 0.30753362746465773, 0.6337359973362514, 0.5685507153707837]]","[['glow', 'faith', 'meditation', 'pray', 'praying', 'hope']]"
49.04,"['Unknown']",1226,"[[0.6401707785470145, 0.2615568675692119, 0.7151609148297992, 0.4327528514559307]]","[['glow', 'disease', 'fantasy', 'love', 'care', 'pain']]"
49.24,"['Unknown']",1231,"[[0.5760978290012905, 0.3423719254751054, 0.6362364632742745, 0.4800241258409288]]","[['glow', 'disease', 'fantasy', 'mystical', 'mysterious', 'care']]"
49.44,"[]",1236,"[]","[]"
49.64,"[]",1241,"[]","[]"
50.04,"[]",1251,"[]","[]"
50.24,"[]",1256,"[]","[]"
50.44,"[]",1261,"[]","[]"
50.64,"[]",1266,"[]","[]"
51.04,"[]",1276,"[]","[]"
51.24,"[]",1281,"[]","[]"
51.44,"['Unknown']",1286,"[[0.41381665638514925, 0.3603663368830605, 0.4919032028743199, 0.5267725142221602]]","[['criminal', 'danger', 'dangerous', 'addiction', 'fraud', 'mystery']]"
51.64,"['Unknown']",1291,"[[0.4446796349116734, 0.24058173951648532, 0.5685991559709821, 0.5332450866699219]]","[['glow', 'fantasy', 'mystical', 'addiction', 'fun', 'mysterious']]"
52.04,"['Unknown']",1301,"[[0.45696844373430523, 0.23439263540600974, 0.5860491480146136, 0.5485940357995411]]","[['criminal', 'danger', 'dangerous', 'addiction', 'mystery', 'murder']]"
52.24,"['Unknown']",1306,"[[0.4681272166115897, 0.23072021726578001, 0.5942436626979283, 0.5509306287008618]]","[['danger', 'criminal', 'addiction', 'dangerous', 'horror', 'addict']]"
52.44,"['Unknown']",1311,"[[0.45562686238970074, 0.16397470141214038, 0.5200230053492955, 0.30904782007610987]]","[['broken', 'addiction', 'disease', 'problem', 'care', 'success']]"
52.64,"['Unknown']",1316,"[[0.4255953516278948, 0.1132923232184516, 0.5297792639051165, 0.32359171670580666]]","[['glow', 'mystical', 'fun', 'fantasy', 'love', 'celebration']]"
53.04,"['Unknown']",1326,"[[0.4314065320151193, 0.1492273391239227, 0.5156916890825544, 0.326275870913551]]","[['death', 'faithful', 'glow', 'fantasy', 'hope', 'wedding']]"
53.24,"[]",1331,"[]","[]"
53.44,"['Unknown']",1336,"[[0.5155228206089565, 0.30918599688817583, 0.5494990348815918, 0.3847410111200242]]","[['glow', 'mystical', 'fantasy', 'magical', 'mysterious', 'fun']]"
53.64,"[]",1341,"[]","[]"
54.04,"[]",1351,"[]","[]"
54.24,"['Unknown']",1356,"[[0.49052510942731586, 0.3759836772131541, 0.5206453119005475, 0.44069150894407244]]","[['criminal', 'happy', 'success', 'love', 'addiction', 'problem']]"
54.44,"['Unknown']",1361,"[[0.5483867440904889, 0.2423986556038024, 0.6256987026759556, 0.4568393041217138]]","[['criminal', 'danger', 'addiction', 'murder', 'dangerous', 'mysterious']]"
54.64,"['Unknown']",1366,"[[0.5537554536546979, 0.25819845048208084, 0.630340576171875, 0.4449282752143012]]","[['criminal', 'danger', 'addiction', 'mysterious', 'fraud', 'mystery']]"
55.04,"['Unknown']",1376,"[[0.5163265636989048, 0.2701541658431765, 0.5727102415902274, 0.3942517477368552]]","[['glow', 'vibrant', 'fantasy', 'vivid', 'mysterious', 'mystical']]"
55.24,"[]",1381,"[]","[]"
55.44,"[]",1386,"[]","[]"
55.64,"['Unknown', 'Unknown']",1391,"[[0.5880516597202846, 0.41273380461193265, 0.6237242562430245, 0.48759148612854974], [0.35207908494131906, 0.4173560066828652, 0.38674637249537874, 0.5020557585216704]]","[['disease', 'care', 'addiction', 'pain', 'bothered', 'pressure'], ['disease', 'pain', 'danger', 'bothered', 'death', 'care']]"
56.04,"['Unknown']",1401,"[[0.3158561502184187, 0.38094214787558905, 0.35630243165152414, 0.4761149391295418]]","[['sad', 'criminal', 'sorrowful', 'fear', 'sadness', 'depression']]"
56.24,"['Unknown']",1406,"[[0.3303048610687256, 0.3463412693568638, 0.36907587732587543, 0.4322903042747861]]","[['corruption', 'criminal', 'success', 'danger', 'happy', 'problem']]"
