Time,Names,Frame_idx,Bboxes,Emotion
15.24,"['Unknown', 'Unknown']",381,"[[0.48062349955240885, 0.4338536895481886, 0.5560381571451823, 0.6556083881749516], [0.5733055114746094, 0.20398116322745263, 0.6549084345499675, 0.44600866537178513]]","[['criminal', 'disease', 'bothered', 'danger', 'pain', 'death'], ['mystery', 'faith', 'fantasy', 'mysterious', 'nightmare', 'death']]"
15.44,"[]",386,"[]","[]"
15.64,"[]",391,"[]","[]"
16.04,"[]",401,"[]","[]"
16.24,"[]",406,"[]","[]"
16.44,"[]",411,"[]","[]"
16.64,"['Unknown']",416,"[[0.3327546755472819, 0.5312029745726459, 0.3792064666748047, 0.6393818813087666]]","[['death', 'faithful', 'horror', 'protest', 'halloween', 'violence']]"
17.04,"[]",426,"[]","[]"
17.24,"[]",431,"[]","[]"
17.44,"['Unknown']",436,"[[0.45116596221923827, 0.6040493450333587, 0.5208287874857584, 0.7862706142189229]]","[['horror', 'halloween', 'mystery', 'mysterious', 'evil', 'fear']]"
17.64,"['Unknown']",441,"[[0.2527511437733968, 0.5712888599497027, 0.34495471318562826, 0.7585459346264865]]","[['corruption', 'death', 'criminal', 'fraud', 'violence', 'faith']]"
18.04,"['Unknown']",451,"[[0.057772739728291826, 0.615987051904729, 0.15124144554138183, 0.8459591485757744]]","[['disease', 'death', 'pain', 'bothered', 'horror', 'fear']]"
18.24,"['Unknown']",456,"[[0.7047827402750652, 0.5898128948380462, 0.8090294520060222, 0.9131558848693307]]","[['criminal', 'death', 'violence', 'horror', 'corruption', 'danger']]"
18.44,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",461,"[[0.38687864939371747, 0.09315595373643183, 0.5811765670776368, 0.6204339086481955], [0.7795782725016276, 0.13068915679391507, 0.9474863688151042, 0.6264151514103983], [0.05880178610483806, 0.259676215922938, 0.21438066164652506, 0.7423020759515003], [0.36333465576171875, 0.3093685048871336, 0.5808925628662109, 0.8432140519133712]]","[['sad', 'depression', 'sorrowful', 'fear', 'dreads', 'sadness'], ['dreads', 'fear', 'criminal', 'sad', 'faith', 'sorrowful'], ['faith', 'faithful', 'disease', 'pray', 'sad', 'sorrowful'], ['criminal', 'horror', 'halloween', 'danger', 'death', 'evil']]"
18.64,"['Unknown', 'Unknown', 'Unknown']",466,"[[0.4026745478312174, 0.10390293492680103, 0.606637446085612, 0.6357158559613523], [0.7797759373982748, 0.1309358799352055, 0.9476247151692708, 0.6272996885586629], [0.0659157395362854, 0.26556146672341674, 0.2211586793263753, 0.7266165134126106]]","[['dreads', 'fear', 'horror', 'halloween', 'danger', 'evil'], ['faith', 'serious', 'dreads', 'pray', 'fear', 'sad'], ['faith', 'pray', 'faithful', 'disease', 'death', 'pain']]"
19.04,"['Unknown', 'Unknown', 'Unknown']",476,"[[0.4143763860066732, 0.101764712713461, 0.6151033401489258, 0.6351749791508228], [0.7810131708780924, 0.12137893237898835, 0.9565542856852214, 0.6332602711905421], [0.0563906192779541, 0.20831936861561462, 0.22472739219665527, 0.6884981678650443]]","[['fear', 'dreads', 'horror', 'depression', 'sad', 'sorrowful'], ['faith', 'dreads', 'fear', 'sorrowful', 'sad', 'pray'], ['sorrowful', 'faith', 'disease', 'bothered', 'pain', 'sad']]"
19.24,"['Unknown', 'Unknown', 'Unknown']",481,"[[0.057747169335683184, 0.16703528007574842, 0.264793332417806, 0.7015945299536781], [0.4187056541442871, 0.08941236006475128, 0.6180175145467123, 0.626041311078367], [0.7798700968424479, 0.1222514768617343, 0.9500116984049479, 0.6279996348693307]]","[['success', 'danger', 'fraud', 'problem', 'negative', 'serious'], ['horror', 'halloween', 'fear', 'dreads', 'mystery', 'depression'], ['dreads', 'sad', 'fear', 'faith', 'sorrowful', 'horror']]"
19.44,"['Unknown', 'Unknown', 'Unknown']",486,"[[0.06442816654841105, 0.1303201017126573, 0.27381585439046224, 0.7033750821003871], [0.4180707295735677, 0.07563805369149267, 0.620088768005371, 0.6134115573579231], [0.7724220275878906, 0.11381313020149164, 0.9488506317138672, 0.6304425264881776]]","[['fear', 'dreads', 'depression', 'danger', 'problem', 'horror'], ['depression', 'dreads', 'fear', 'sad', 'serious', 'sorrowful'], ['dreads', 'sad', 'fear', 'depression', 'sorrowful', 'horror']]"
19.64,"['Unknown', 'Unknown', 'ĐÔNG NHI']",491,"[[0.05995365778605143, 0.10844364841427423, 0.2726621627807617, 0.6930169974808145], [0.41759653091430665, 0.06319618225097656, 0.6212315877278646, 0.6080225041482301], [0.7671995162963867, 0.11811396505980365, 0.9465084075927734, 0.6242434746396225]]","[['danger', 'serious', 'criminal', 'dreads', 'fear', 'problem'], ['dreads', 'fear', 'serious', 'depression', 'criminal', 'sad'], ['dreads', 'fear', 'sad', 'sorrowful', 'sadness', 'horror']]"
20.04,"['Unknown', 'Unknown', 'Unknown']",501,"[[0.0528158704439799, 0.08633148564701587, 0.2687268892923991, 0.6899737467808006], [0.42876723607381184, 0.048002989946213444, 0.6306529362996419, 0.6038763670794731], [0.7537324905395508, 0.10878294548102185, 0.9346806208292643, 0.63167450491306]]","[['criminal', 'mystery', 'depression', 'fear', 'problem', 'dreads'], ['depression', 'sad', 'serious', 'dreads', 'fear', 'sorrowful'], ['dreads', 'fear', 'sorrowful', 'depression', 'violence', 'sad']]"
20.24,"['Unknown', 'Unknown', 'Unknown']",506,"[[0.04637330770492554, 0.0853251229345271, 0.26779699325561523, 0.6929809435278969], [0.43048715591430664, 0.057802023085872685, 0.6295377095540364, 0.5980191526159776], [0.7470717112223307, 0.12054717646235913, 0.9280676523844401, 0.6299106969242603]]","[['fear', 'dreads', 'mystery', 'horror', 'halloween', 'danger'], ['horror', 'dreads', 'fear', 'halloween', 'depression', 'nightmare'], ['violence', 'dreads', 'fear', 'horror', 'depression', 'criminal']]"
20.44,"['Unknown', 'Unknown', 'ĐÔNG NHI']",511,"[[0.05411653121312459, 0.10024049640756792, 0.267926279703776, 0.6944837317002558], [0.42413390477498375, 0.05010709087405585, 0.6238267262776692, 0.5977750119909776], [0.7435640335083008, 0.12402791048573182, 0.9243126551310221, 0.633971897901687]]","[['fear', 'dreads', 'mystery', 'depression', 'problem', 'horror'], ['horror', 'death', 'nightmare', 'depression', 'fear', 'dreads'], ['dreads', 'fear', 'violence', 'horror', 'depression', 'sad']]"
20.64,"['Unknown', 'Unknown', 'Unknown']",516,"[[0.05209542115529378, 0.10045620403458587, 0.2648053487141927, 0.6743924301282495], [0.4293877601623535, 0.05807739443483606, 0.6290917078653971, 0.6122281910043902], [0.731365458170573, 0.1047473249182237, 0.9174351374308268, 0.6345014318955683]]","[['fear', 'dreads', 'danger', 'horror', 'mystery', 'halloween'], ['mystery', 'horror', 'depression', 'dreads', 'fear', 'sad'], ['dreads', 'fear', 'horror', 'sad', 'halloween', 'sorrowful']]"
21.04,"[]",526,"[]","[]"
21.24,"['Unknown']",531,"[[0.5619990666707356, 0.20221993775494332, 0.6990278244018555, 0.5761961810356748]]","[['love', 'hope', 'death', 'holiday', 'faith', 'wedding']]"
21.44,"['Unknown']",536,"[[0.5269631067911784, 0.14879034261787888, 0.7185434341430664, 0.5895556559604881]]","[['disease', 'pain', 'care', 'death', 'glow', 'mystical']]"
21.64,"['Unknown', 'Unknown']",541,"[[0.542635981241862, 0.1885898725121422, 0.7374519348144531, 0.6745486639242256], [0.20890318552652995, 0.28085458806130736, 0.315244197845459, 0.6406087959762168]]","[['nervous', 'glow', 'disease', 'pain', 'mystery', 'touching'], ['halloween', 'horror', 'mystery', 'fantasy', 'evil', 'mysterious']]"
22.04,"['Unknown', 'Unknown']",551,"[[0.5249333381652832, 0.07874011993408203, 0.709600321451823, 0.6135478061912334], [0.5764183680216471, 0.2956941317668003, 0.7009761810302735, 0.6264539735507121]]","[['mystery', 'glow', 'nervous', 'disease', 'addiction', 'mystical'], ['disease', 'pain', 'mystery', 'death', 'bothered', 'horror']]"
22.24,"[]",556,"[]","[]"
22.44,"[]",561,"[]","[]"
22.64,"[]",566,"[]","[]"
23.04,"[]",576,"[]","[]"
23.24,"[]",581,"[]","[]"
23.44,"[]",586,"[]","[]"
23.64,"[]",591,"[]","[]"
24.04,"[]",601,"[]","[]"
24.24,"[]",606,"[]","[]"
24.44,"[]",611,"[]","[]"
24.64,"[]",616,"[]","[]"
25.04,"[]",626,"[]","[]"
25.24,"[]",631,"[]","[]"
25.44,"['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",636,"[[0.36683600743611655, 0.20772415768783703, 0.5614264806111654, 0.7936083363220755], [0.42323055267333987, 0.43058233345504354, 0.6130260467529297, 1.011340858662023], [0.5767859141031901, 0.005925655364990234, 0.77270933787028, 0.5933858820822386], [0.8592854181925456, 0.5510565158540168, 0.9126660029093424, 0.7461822644799156], [0.4732066790262858, 0.26417825074322454, 0.6778299967447917, 0.8661198573829854], [0.5720342636108399, 0.27024135758391526, 0.7637055714925131, 0.8501324949011339]]","[['nostalgia', 'danger', 'horror', 'success', 'halloween', 'fun'], ['corruption', 'fraud', 'tear', 'protest', 'criminal', 'crisis'], ['tear', 'fancy', 'love', 'nostalgia', 'halloween', 'disease'], ['death', 'mystery', 'hope', 'disease', 'faith', 'halloween'], ['tear', 'messy', 'dirty', 'horror', 'damaged', 'halloween'], ['mysterious', 'mystery', 'halloween', 'horror', 'fantasy', 'criminal']]"
25.64,"['Unknown']",641,"[[0.8104010899861653, 0.540193372068152, 0.8829688390096029, 0.7666272863877558]]","[['horror', 'halloween', 'mystery', 'nightmare', 'fear', 'mysterious']]"
26.04,"['Unknown', 'Unknown', 'Unknown']",651,"[[0.7253584543863932, 0.4879608829464533, 0.8112405776977539, 0.7456622503500069], [0.2730173746744792, 0.20474401828462044, 0.4730931599934896, 0.791745211170838], [0.3710364023844401, 0.14000284988268286, 0.5790671666463216, 0.7366597673534292]]","[['danger', 'criminal', 'corruption', 'violence', 'fear', 'death'], ['corruption', 'protest', 'tear', 'hope', 'sad', 'success'], ['tear', 'damaged', 'dirty', 'halloween', 'distressed', 'horror']]"
26.24,"['Unknown', 'Unknown', 'Unknown']",656,"[[0.6393223444620768, 0.461518481769393, 0.7424441655476888, 0.7405618988307177], [0.7788570404052735, 0.42076482182055447, 0.9102759043375651, 0.7923521868950498], [0.7590667724609375, 0.5757806153424019, 0.8898577372233073, 0.9461686801066441]]","[['success', 'faith', 'hope', 'love', 'happy', 'problem'], ['care', 'success', 'protective', 'disease', 'problem', 'love'], ['tear', 'success', 'corruption', 'wisdom', 'inspiration', 'gift']]"
26.44,"['Unknown']",661,"[[0.6441871007283528, 0.47982632797376246, 0.7419441223144532, 0.732574462890625]]","[['corruption', 'criminal', 'danger', 'violence', 'fear', 'murder']]"
26.64,"['Unknown']",666,"[[0.22307879130045574, 0.01853963759093158, 0.456453800201416, 0.5442083915777965]]","[['glow', 'fantasy', 'mystery', 'gloomy', 'dismal', 'mysterious']]"
27.04,"['Unknown']",676,"[[0.3323142369588216, 0.09891190993047394, 0.517040506998698, 0.6108247199944691]]","[['glow', 'fantasy', 'magical', 'mystery', 'christmas', 'holiday']]"
27.24,"[]",681,"[]","[]"
27.44,"['Unknown', 'Unknown']",686,"[[0.3337005615234375, 0.12301199415088755, 0.4600266456604004, 0.45788121856419384], [0.8739861170450847, 0.26287227394306556, 1.0035701751708985, 0.6621839135094026]]","[['horror', 'halloween', 'death', 'mystery', 'hope', 'fear'], ['horror', 'mystery', 'death', 'love', 'halloween', 'danger']]"
27.64,"['Unknown']",691,"[[0.868673833211263, 0.17287428189167933, 1.0051204045613606, 0.6540623217557384]]","[['criminal', 'danger', 'problem', 'addiction', 'disease', 'bothered']]"
28.04,"['Unknown']",701,"[[0.8735327402750651, 0.15999891905658012, 1.0055023193359376, 0.6369325080804066]]","[['fear', 'dreads', 'depression', 'sad', 'danger', 'bothered']]"
28.24,"['Unknown']",706,"[[0.8791903177897136, 0.17543996962825809, 1.0080881118774414, 0.6523706891895396]]","[['danger', 'fear', 'violence', 'dreads', 'criminal', 'abuse']]"
28.44,"['Unknown']",711,"[[0.8789899190266927, 0.18651246602556346, 1.0079551696777345, 0.6741921078842298]]","[['dreads', 'fear', 'danger', 'violence', 'depression', 'abuse']]"
28.64,"['Unknown']",716,"[[0.8833006540934245, 0.22907755016225628, 1.0165538787841797, 0.7004014411858753]]","[['danger', 'violence', 'criminal', 'fear', 'dreads', 'abuse']]"
29.04,"['Unknown']",726,"[[0.8887078603108723, 0.21094116278454267, 1.0171857198079428, 0.6720714737883712]]","[['fear', 'depression', 'dreads', 'abuse', 'violence', 'danger']]"
29.24,"['Unknown']",731,"[[0.8882736841837565, 0.1818304652661349, 1.0156660079956055, 0.6504738056554203]]","[['fear', 'depression', 'dreads', 'sad', 'abuse', 'violence']]"
29.44,"['Unknown']",736,"[[0.8883561452229818, 0.18418779626356818, 1.0155246098836264, 0.6405708515538578]]","[['depression', 'fear', 'dreads', 'sad', 'sorrowful', 'abuse']]"
29.64,"[]",741,"[]","[]"
30.04,"[]",751,"[]","[]"
30.24,"[]",756,"[]","[]"
30.44,"[]",761,"[]","[]"
30.64,"[]",766,"[]","[]"
31.04,"['Unknown']",776,"[[0.6924956639607748, 0.4420864476566821, 0.9281030019124349, 1.0929467530377144]]","[['glow', 'mystery', 'mysterious', 'fantasy', 'erotic', 'horror']]"
31.24,"[]",781,"[]","[]"
31.44,"[]",786,"[]","[]"
31.64,"[]",791,"[]","[]"
32.04,"[]",801,"[]","[]"
32.24,"[]",806,"[]","[]"
32.44,"[]",811,"[]","[]"
32.64,"[]",816,"[]","[]"
33.04,"[]",826,"[]","[]"
33.24,"[]",831,"[]","[]"
33.44,"[]",836,"[]","[]"
33.64,"[]",841,"[]","[]"
34.04,"[]",851,"[]","[]"
34.24,"[]",856,"[]","[]"
34.44,"[]",861,"[]","[]"
34.64,"[]",866,"[]","[]"
35.04,"[]",876,"[]","[]"
35.24,"[]",881,"[]","[]"
35.44,"[]",886,"[]","[]"
35.64,"[]",891,"[]","[]"
36.04,"[]",901,"[]","[]"
36.24,"[]",906,"[]","[]"
36.44,"[]",911,"[]","[]"
36.64,"[]",916,"[]","[]"
37.04,"[]",926,"[]","[]"
37.24,"[]",931,"[]","[]"
37.44,"[]",936,"[]","[]"
37.64,"[]",941,"[]","[]"
38.04,"[]",951,"[]","[]"
38.24,"[]",956,"[]","[]"
38.44,"[]",961,"[]","[]"
38.64,"[]",966,"[]","[]"
39.04,"[]",976,"[]","[]"
39.24,"[]",981,"[]","[]"
39.44,"[]",986,"[]","[]"
39.64,"[]",991,"[]","[]"
40.04,"[]",1001,"[]","[]"
40.24,"[]",1006,"[]","[]"
40.44,"[]",1011,"[]","[]"
40.64,"[]",1016,"[]","[]"
41.04,"[]",1026,"[]","[]"
41.24,"[]",1031,"[]","[]"
41.44,"[]",1036,"[]","[]"
41.64,"[]",1041,"[]","[]"
42.04,"[]",1051,"[]","[]"
42.24,"[]",1056,"[]","[]"
42.44,"[]",1061,"[]","[]"
42.64,"[]",1066,"[]","[]"
43.04,"[]",1076,"[]","[]"
43.24,"[]",1081,"[]","[]"
43.44,"[]",1086,"[]","[]"
43.64,"[]",1091,"[]","[]"
44.04,"[]",1101,"[]","[]"
44.24,"[]",1106,"[]","[]"
44.44,"[]",1111,"[]","[]"
44.64,"[]",1116,"[]","[]"
45.04,"[]",1126,"[]","[]"
45.24,"[]",1131,"[]","[]"
45.44,"[]",1136,"[]","[]"
45.64,"['Unknown']",1141,"[[0.2569702625274658, 0.23657596216792554, 0.2962269147237142, 0.3326963239011511]]","[['glow', 'criminal', 'danger', 'success', 'horror', 'mystery']]"
46.04,"['Unknown']",1151,"[[0.2443433125813802, 0.2480290168154556, 0.27968664169311525, 0.33818246622001175]]","[['horror', 'halloween', 'fear', 'dreads', 'mystery', 'sad']]"
46.24,"['Unknown']",1156,"[[0.24069339434305828, 0.24796551729725524, 0.2768282254536947, 0.3410709347345133]]","[['horror', 'criminal', 'halloween', 'danger', 'fear', 'mystery']]"
46.44,"['Unknown']",1161,"[[0.22921465237935384, 0.2534660069288406, 0.2669741948445638, 0.35446035334494264]]","[['horror', 'glow', 'halloween', 'mystery', 'danger', 'criminal']]"
46.64,"[]",1166,"[]","[]"
47.04,"['Unknown']",1176,"[[0.20487330754597982, 0.2597081344739526, 0.24996754328409831, 0.37533542329231195]]","[['glow', 'horror', 'halloween', 'holiday', 'alone', 'negative']]"
47.24,"[]",1181,"[]","[]"
47.44,"[]",1186,"[]","[]"
47.64,"['Unknown']",1191,"[[0.1748172918955485, 0.2810033781338582, 0.22372180620829266, 0.4091547062966676]]","[['glow', 'criminal', 'success', 'danger', 'touching', 'horror']]"
48.04,"['Unknown']",1201,"[[0.15435527165730795, 0.29507007430085036, 0.2017796516418457, 0.4219384320014346]]","[['glow', 'horror', 'halloween', 'success', 'happy', 'holiday']]"
48.24,"[]",1206,"[]","[]"
48.44,"['Unknown']",1211,"[[0.12746626536051434, 0.30915204613609654, 0.17999865214029948, 0.443574719724402]]","[['criminal', 'danger', 'corruption', 'success', 'horror', 'glow']]"
48.64,"['Unknown']",1216,"[[0.12195232709248861, 0.30638163068653207, 0.17871743837992352, 0.45469135520732507]]","[['horror', 'danger', 'criminal', 'glow', 'halloween', 'fear']]"
49.04,"[]",1226,"[]","[]"
49.24,"['Unknown']",1231,"[[0.060791226228078206, 0.3375003780938883, 0.12728656927744547, 0.49944892815784014]]","[['horror', 'glow', 'halloween', 'criminal', 'gloomy', 'alone']]"
49.44,"[]",1236,"[]","[]"
49.64,"[]",1241,"[]","[]"
50.04,"['Unknown']",1251,"[[0.01683056155840556, 0.39981126363298536, 0.07444566090901693, 0.5625542834796736]]","[['criminal', 'glow', 'success', 'danger', 'addiction', 'problem']]"
50.24,"['Unknown']",1256,"[[0.004975478847821554, 0.4187368882440888, 0.053519765535990395, 0.5669659639881776]]","[['criminal', 'danger', 'success', 'horror', 'death', 'corruption']]"
50.44,"[]",1261,"[]","[]"
50.64,"[]",1266,"[]","[]"
51.04,"[]",1276,"[]","[]"
51.24,"[]",1281,"[]","[]"
51.44,"[]",1286,"[]","[]"
51.64,"[]",1291,"[]","[]"
52.04,"[]",1301,"[]","[]"
52.24,"[]",1306,"[]","[]"
52.44,"[]",1311,"[]","[]"
52.64,"[]",1316,"[]","[]"
53.04,"[]",1326,"[]","[]"
53.24,"[]",1331,"[]","[]"
53.44,"[]",1336,"[]","[]"
53.64,"[]",1341,"[]","[]"
