Time,Names,Frame_idx,Bboxes,Emotion
13.24,"['Son Tung', 'Chi Pu']",331,"[[0.3571148872375488, 0.387346437242296, 0.4974984645843506, 0.6976028866238064], [0.5462889194488525, 0.5650145212809244, 0.6808688163757324, 0.8748041788736979]]","[['care', 'pain', 'bothered', 'disease', 'bizarre', 'fear'], ['hope', 'praying', 'faith', 'happy', 'success', 'pray']]"
13.44,"['Son Tung', 'Chi Pu']",336,"[[0.3724830627441406, 0.41231502956814237, 0.518405818939209, 0.719704352484809], [0.56502366065979, 0.5663418240017362, 0.6816364288330078, 0.8787707858615451]]","[['care', 'smile', 'fun', 'happy', 'bothered', 'disease'], ['happy', 'smile', 'smiling', 'happiness', 'cheerful', 'care']]"
13.64,"['Son Tung', 'Unknown']",341,"[[0.37401556968688965, 0.40585467020670574, 0.5247725963592529, 0.7275627983940972], [0.5691215991973877, 0.5627513037787544, 0.6948814392089844, 0.8809571160210503]]","[['smile', 'fun', 'happy', 'funny', 'cheerful', 'joy'], ['happy', 'smile', 'smiling', 'happiness', 'cheerful', 'care']]"
14.04,"['Son Tung', 'Chi Pu']",351,"[[0.3782942771911621, 0.40732892354329425, 0.5268115997314453, 0.7325158013237847], [0.5863236427307129, 0.5651321834988065, 0.7111001491546631, 0.8917429606119792]]","[['fun', 'smile', 'funny', 'happy', 'cheerful', 'joy'], ['happy', 'smiling', 'smile', 'happiness', 'cheerful', 'success']]"
14.24,"['Son Tung', 'Unknown']",356,"[[0.37327611446380615, 0.41353081597222224, 0.5196242332458496, 0.7323894924587674], [0.5809247493743896, 0.5674617767333985, 0.7065326690673828, 0.8886153327094184]]","[['smile', 'fun', 'happy', 'joy', 'cheerful', 'funny'], ['happy', 'smile', 'smiling', 'happiness', 'success', 'cheerful']]"
14.44,"['Son Tung', 'Unknown']",361,"[[0.37245917320251465, 0.41294720967610676, 0.5161373615264893, 0.7324036492241753], [0.5762580871582031, 0.5684213426378039, 0.7020161151885986, 0.8911790635850695]]","[['smile', 'fun', 'happy', 'cheerful', 'joy', 'happiness'], ['happy', 'smile', 'smiling', 'happiness', 'care', 'cheerful']]"
14.64,"['Unknown', 'Unknown']",366,"[[0.6854671955108642, 0.6927293565538194, 0.7093679428100585, 0.7476476033528646], [0.867179012298584, 0.7247528923882378, 0.8852094650268555, 0.7651096767849392]]","[['corruption', 'criminal', 'violence', 'protest', 'war', 'success'], ['criminal', 'corruption', 'success', 'violence', 'fraud', 'problem']]"
15.04,"['Unknown', 'Unknown']",376,"[[0.6988895416259766, 0.692397223578559, 0.7227446556091308, 0.7461457994249132], [0.8322548866271973, 0.7186028374565973, 0.8544498443603515, 0.763989003499349]]","[['corruption', 'criminal', 'protest', 'success', 'violence', 'funeral'], ['success', 'criminal', 'defense', 'corruption', 'serious', 'problem']]"
15.24,"['Unknown', 'Unknown']",381,"[[0.7018110275268554, 0.6950670030381945, 0.7236414909362793, 0.7441646152072483], [0.6769837856292724, 0.7015981038411458, 0.6951512813568115, 0.7450412326388889]]","[['criminal', 'success', 'corruption', 'freedom', 'violence', 'defense'], ['criminal', 'corruption', 'fraud', 'success', 'danger', 'punishment']]"
15.44,"['Unknown', 'Unknown']",386,"[[0.7030508518218994, 0.6964673360188802, 0.7268359661102295, 0.7465380350748698], [0.6824676990509033, 0.7042459275987413, 0.7007421493530274, 0.7501603868272569]]","[['criminal', 'corruption', 'punishment', 'success', 'fraud', 'faith'], ['criminal', 'fraud', 'corruption', 'violence', 'punishment', 'danger']]"
15.64,"['Unknown']",391,"[[0.7072972774505615, 0.6954508463541667, 0.7289926528930664, 0.7440168592664931]]","[['success', 'criminal', 'corruption', 'fraud', 'punishment', 'danger']]"
16.04,"['Unknown']",401,"[[0.7120222091674805, 0.6942958831787109, 0.733242416381836, 0.7423530578613281]]","[['criminal', 'corruption', 'success', 'violence', 'punishment', 'problem']]"
16.24,"['Unknown']",406,"[[0.690289306640625, 0.7029476589626736, 0.7079874038696289, 0.74571287367079]]","[['criminal', 'violence', 'corruption', 'murder', 'punishment', 'fraud']]"
16.44,"['Unknown', 'Unknown']",411,"[[0.7181405544281005, 0.7006664276123047, 0.7385058879852295, 0.7489981757269966], [0.6896544456481933, 0.7029889424641927, 0.7070306777954102, 0.7445179409450955]]","[['criminal', 'corruption', 'success', 'fraud', 'violence', 'danger'], ['criminal', 'punishment', 'violence', 'success', 'corruption', 'murder']]"
16.64,"['Unknown', 'Unknown']",416,"[[0.7169150829315185, 0.6996345096164279, 0.7388863086700439, 0.7507041931152344], [0.6879592895507812, 0.7010921902126737, 0.7056771278381347, 0.7443344963921441]]","[['corruption', 'criminal', 'fraud', 'violence', 'success', 'protest'], ['criminal', 'violence', 'punishment', 'danger', 'addiction', 'abuse']]"
17.04,"['Chi Pu', 'Son Tung']",426,"[[0.17049390077590942, 0.3529115041097005, 0.3064279079437256, 0.6608221689860027], [0.34885330200195314, 0.14681683646308052, 0.509591007232666, 0.5026368882921007]]","[['happy', 'smile', 'smiling', 'happiness', 'cheerful', 'joy'], ['disease', 'bothered', 'care', 'pain', 'addiction', 'problem']]"
17.24,"['Chi Pu', 'Son Tung']",431,"[[0.22906837463378907, 0.29161065419514975, 0.3645214796066284, 0.6055892096625434], [0.4060336112976074, 0.11626129150390625, 0.585089111328125, 0.43038499620225695]]","[['happy', 'smile', 'smiling', 'cheerful', 'happiness', 'success'], ['bothered', 'pain', 'disease', 'problem', 'sick', 'care']]"
17.44,"['Chi Pu', 'Son Tung']",436,"[[0.289166259765625, 0.2057469685872396, 0.4204730033874512, 0.5113904317220052], [0.44720020294189455, 0.05060111151801215, 0.6379952430725098, 0.3719749026828342]]","[['serious', 'problem', 'danger', 'alone', 'criminal', 'success'], ['disease', 'bothered', 'pain', 'care', 'addiction', 'sick']]"
17.64,"['Chi Pu', 'Unknown']",441,"[[0.28130764961242677, 0.32347259521484373, 0.4186246871948242, 0.6280659569634331], [0.441591215133667, 0.16499944263034397, 0.6287950992584228, 0.46690148247612845]]","[['danger', 'serious', 'problem', 'dreads', 'sad', 'fear'], ['pain', 'bothered', 'care', 'love', 'disease', 'faith']]"
18.04,"['Chi Pu', 'Son Tung']",451,"[[0.3492205381393433, 0.39460406833224826, 0.4660755157470703, 0.6589705997043186], [0.5337621688842773, 0.21344095865885418, 0.6939703941345214, 0.5392721388075087]]","[['problem', 'victim', 'depression', 'abuse', 'bothered', 'stress'], ['addiction', 'bothered', 'pain', 'care', 'disease', 'problem']]"
18.24,"['Son Tung', 'Chi Pu']",456,"[[0.632160758972168, 0.1768042246500651, 0.7939964294433594, 0.49401397705078126], [0.42605299949645997, 0.36301617092556426, 0.5449455261230469, 0.6271981981065539]]","[['disease', 'bothered', 'pain', 'care', 'problem', 'depression'], ['problem', 'depression', 'bothered', 'sad', 'stress', 'sorrowful']]"
18.44,"['Son Tung', 'Chi Pu', 'Unknown']",461,"[[0.6894330024719239, 0.20463574727376302, 0.8350349426269531, 0.5091303083631727], [0.4667980194091797, 0.37894024319118924, 0.5938029766082764, 0.6713965098063152], [0.5863189697265625, 0.24265482160780166, 0.8605787277221679, 0.8351609971788194]]","[['pain', 'bothered', 'disease', 'sick', 'care', 'suffering'], ['problem', 'stress', 'sad', 'bothered', 'unhappy', 'worried'], ['happy', 'smile', 'happiness', 'smiling', 'fun', 'cheerful']]"
18.64,"['Chi Pu', 'Son Tung']",466,"[[0.49411354064941404, 0.42380621168348526, 0.614678144454956, 0.6920029110378689], [0.7088095664978027, 0.23620963626437716, 0.85032958984375, 0.5188849555121527]]","[['problem', 'bothered', 'stress', 'sad', 'depression', 'unhappy'], ['faith', 'praying', 'pray', 'fantasy', 'mystery', 'meditation']]"
19.04,"['Son Tung', 'Chi Pu']",476,"[[0.3154140472412109, 0.4496487511528863, 0.45682482719421386, 0.7652236090766059], [0.48888335227966306, 0.4827268388536241, 0.604686689376831, 0.7897703382703993]]","[['fun', 'happy', 'smile', 'funny', 'joy', 'surprise'], ['happy', 'smile', 'smiling', 'care', 'happiness', 'love']]"
19.24,"['Son Tung', 'Chi Pu']",481,"[[0.2991445302963257, 0.3638476901584201, 0.4342663288116455, 0.6665794372558593], [0.484149694442749, 0.4511430952284071, 0.6071339607238769, 0.748337894015842]]","[['fun', 'happy', 'smile', 'cheerful', 'joy', 'happiness'], ['happy', 'smile', 'success', 'smiling', 'happiness', 'cheerful']]"
19.44,"['Son Tung', 'Chi Pu']",486,"[[0.27550668716430665, 0.2705447302924262, 0.41118597984313965, 0.5766281975640191], [0.4721116542816162, 0.4217035929361979, 0.5902201652526855, 0.7282034132215712]]","[['smile', 'happy', 'fun', 'fear', 'bothered', 'dreads'], ['happy', 'smile', 'smiling', 'success', 'happiness', 'hope']]"
19.64,"['Chi Pu', 'Son Tung']",491,"[[0.46503071784973143, 0.4622105916341146, 0.5802128314971924, 0.7559883965386285], [0.2779275894165039, 0.3116075939602322, 0.4102139949798584, 0.6110526190863715]]","[['happy', 'smile', 'smiling', 'happiness', 'cheerful', 'success'], ['smile', 'happy', 'fun', 'care', 'happiness', 'joy']]"
20.04,"['Chi Pu', 'Son Tung']",501,"[[0.4735215187072754, 0.5374003516303169, 0.5928217887878418, 0.8220325893825955], [0.29298105239868166, 0.3820959303114149, 0.42924885749816893, 0.6550173865424262]]","[['happy', 'smile', 'smiling', 'happiness', 'hope', 'cheerful'], ['bothered', 'pain', 'care', 'disease', 'problem', 'fun']]"
20.24,"['Chi Pu', 'Son Tung']",506,"[[0.47922067642211913, 0.5636483510335286, 0.5959760665893554, 0.8451710171169705], [0.3006685972213745, 0.4063450707329644, 0.4336097717285156, 0.6709524790445963]]","[['happy', 'smile', 'smiling', 'happiness', 'hope', 'cheerful'], ['bothered', 'problem', 'disease', 'care', 'pain', 'fear']]"
20.44,"['Son Tung', 'Chi Pu']",511,"[[0.30236480236053465, 0.41910264756944443, 0.4337982177734375, 0.6792973412407769], [0.4766596794128418, 0.5591194576687283, 0.5944443702697754, 0.850671132405599]]","[['mystery', 'fear', 'dreads', 'problem', 'faith', 'disease'], ['happy', 'smile', 'smiling', 'happiness', 'cheerful', 'success']]"
20.64,"['Chi Pu', 'Son Tung']",516,"[[0.4739903450012207, 0.5620119730631511, 0.5942351341247558, 0.8443711174858941], [0.2989323377609253, 0.42096905178493926, 0.4347522735595703, 0.687233395046658]]","[['happy', 'smile', 'smiling', 'happiness', 'hope', 'cheerful'], ['fear', 'dreads', 'horror', 'mystery', 'nightmare', 'halloween']]"
21.04,"['Chi Pu', 'Son Tung']",526,"[[0.467220401763916, 0.5666175418429904, 0.5836710929870605, 0.8462161593967014], [0.2941664457321167, 0.43508487277560765, 0.4260719299316406, 0.7058600107828776]]","[['smile', 'happy', 'smiling', 'happiness', 'cheerful', 'hope'], ['mystery', 'fear', 'horror', 'halloween', 'fantasy', 'dreads']]"
21.24,"['Chi Pu', 'Son Tung']",531,"[[0.4644484996795654, 0.5614947001139323, 0.5854211330413819, 0.8437265184190538], [0.29265990257263186, 0.4256264156765408, 0.4282106399536133, 0.7109136793348524]]","[['happy', 'smile', 'smiling', 'faith', 'happiness', 'hope'], ['fantasy', 'mystery', 'bizarre', 'halloween', 'horror', 'mysterious']]"
21.44,"['Chi Pu', 'Son Tung', 'Unknown']",536,"[[0.4672342300415039, 0.5563887278238933, 0.5871709823608399, 0.8439452277289496], [0.2860485315322876, 0.4406906975640191, 0.4216864585876465, 0.7159876505533854], [0.3071650505065918, 0.27037548489040797, 0.35974555015563964, 0.38281453450520836]]","[['happy', 'smile', 'smiling', 'hope', 'cheerful', 'happiness'], ['fantasy', 'mystery', 'halloween', 'bizarre', 'horror', 'dreads'], ['sorrowful', 'sad', 'sadness', 'alone', 'hope', 'death']]"
21.64,"['Chi Pu', 'Son Tung', 'Unknown']",541,"[[0.46750173568725584, 0.5626390669080946, 0.5928770065307617, 0.8370122273763021], [0.28294155597686765, 0.42887285020616317, 0.4218136787414551, 0.7094490475124783], [0.3068063735961914, 0.27032593621148004, 0.3588609218597412, 0.38073946634928385]]","[['happy', 'success', 'hope', 'smiling', 'smile', 'cheerful'], ['fantasy', 'halloween', 'mystery', 'bizarre', 'horror', 'mysterious'], ['sad', 'sorrowful', 'sadness', 'love', 'alone', 'hope']]"
22.04,"['Unknown']",551,"[[0.44518094062805175, 0.1971579869588216, 0.49243841171264646, 0.3214320500691732]]","[['criminal', 'serious', 'defense', 'corruption', 'determination', 'success']]"
22.24,"['Unknown', 'Unknown']",556,"[[0.43169307708740234, 0.1893954594930013, 0.4816565990447998, 0.3182687759399414], [0.8133481979370117, 0.5209364997016059, 0.8279155731201172, 0.5527101728651259]]","[['criminal', 'determination', 'corruption', 'violence', 'success', 'serious'], ['success', 'danger', 'happy', 'sad', 'care', 'alone']]"
22.44,"['Unknown', 'Unknown', 'Unknown']",561,"[[0.4302953243255615, 0.18197396596272786, 0.48000712394714357, 0.3146138509114583], [0.1594290852546692, 0.11351256900363499, 0.21392464637756348, 0.26775211758083767], [0.8214236259460449, 0.5304041968451606, 0.8369181632995606, 0.5640700870090061]]","[['criminal', 'corruption', 'suspect', 'murder', 'defense', 'violence'], ['problem', 'violence', 'danger', 'bothered', 'criminal', 'victim'], ['success', 'alone', 'sad', 'happy', 'problem', 'care']]"
22.64,"['Unknown', 'Unknown', 'Unknown']",566,"[[0.42791595458984377, 0.19528918796115452, 0.47519655227661134, 0.32310509151882594], [0.15128873586654662, 0.14023527569240993, 0.20494623184204103, 0.288056755065918], [0.8268513679504395, 0.5368050893147787, 0.8416262626647949, 0.5680475870768229]]","[['criminal', 'corruption', 'defense', 'fraud', 'suspect', 'murder'], ['problem', 'care', 'disease', 'criminal', 'addiction', 'bothered'], ['success', 'care', 'alone', 'happy', 'problem', 'sad']]"
23.04,"['Unknown', 'Unknown']",576,"[[0.4276577472686768, 0.19862564934624566, 0.4761194705963135, 0.33183055453830296], [0.11685632467269898, 0.13818303214179145, 0.16972934007644652, 0.2971342298719618]]","[['criminal', 'danger', 'corruption', 'care', 'violence', 'serious'], ['success', 'achievement', 'successful', 'happy', 'problem', 'corruption']]"
23.24,"['Unknown', 'Unknown', 'Unknown']",581,"[[0.4386303901672363, 0.21109258863661023, 0.48305373191833495, 0.33952450222439234], [0.09325456023216247, 0.1497863875495063, 0.14611873626708985, 0.29712318844265406], [0.8322934150695801, 0.5429649353027344, 0.8474738121032714, 0.5753732469346788]]","[['criminal', 'corruption', 'success', 'defense', 'struggling', 'determination'], ['problem', 'bothered', 'victim', 'violence', 'disease', 'abuse'], ['success', 'care', 'danger', 'happy', 'sad', 'problem']]"
23.44,"['Unknown', 'Unknown', 'Unknown']",586,"[[0.45288567543029784, 0.2135392083062066, 0.49958362579345705, 0.34411084916856555], [0.08570557832717896, 0.14740437401665582, 0.1397862911224365, 0.2980064180162218], [0.8382186889648438, 0.5493099636501736, 0.8528066635131836, 0.5801802741156684]]","[['criminal', 'corruption', 'serious', 'defense', 'violence', 'success'], ['problem', 'bothered', 'victim', 'disease', 'abuse', 'pain'], ['success', 'alone', 'care', 'happy', 'sad', 'danger']]"
23.64,"['Unknown', 'Unknown', 'Unknown']",591,"[[0.47123041152954104, 0.21500203874376084, 0.5185484886169434, 0.3420511457655165], [0.09132580757141114, 0.13554297553168404, 0.1460874319076538, 0.2850682152642144], [0.8408113479614258, 0.5486055162217882, 0.8579392433166504, 0.5844374338785807]]","[['criminal', 'serious', 'defense', 'corruption', 'violence', 'suspect'], ['problem', 'bothered', 'disease', 'corruption', 'violence', 'abuse'], ['success', 'care', 'danger', 'happy', 'sad', 'problem']]"
24.04,"['Unknown', 'Unknown']",601,"[[0.49037742614746094, 0.2208144505818685, 0.5348050594329834, 0.3417825486924913], [0.13996469974517822, 0.13565873040093315, 0.19811826944351196, 0.2899403466118707]]","[['criminal', 'determination', 'corruption', 'success', 'serious', 'danger'], ['violence', 'criminal', 'victim', 'problem', 'corruption', 'abuse']]"
24.24,"['Unknown']",606,"[[0.49571938514709474, 0.21593221028645834, 0.5424323558807373, 0.3419351577758789]]","[['criminal', 'suspect', 'defense', 'violence', 'murder', 'corruption']]"
24.44,"['Unknown', 'Unknown']",611,"[[0.4920347213745117, 0.2201790279812283, 0.5396595954895019, 0.3452830420600043], [0.8345221519470215, 0.5473226335313585, 0.8501988410949707, 0.5801517486572265]]","[['success', 'happy', 'smiling', 'criminal', 'care', 'casual'], ['alone', 'sad', 'success', 'happy', 'care', 'problem']]"
24.64,"['Unknown', 'Unknown']",616,"[[0.48842649459838866, 0.21849759419759116, 0.5376531600952148, 0.3449260499742296], [0.8282920837402343, 0.542739020453559, 0.8435667037963868, 0.5766690572102865]]","[['success', 'happy', 'smiling', 'cheerful', 'happiness', 'care'], ['success', 'happy', 'danger', 'care', 'sad', 'smile']]"
25.04,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",626,"[[0.49327821731567384, 0.21426317426893446, 0.5490310668945313, 0.347652710808648], [0.12056266069412232, 0.6563822004530165, 0.14414379596710206, 0.7042833116319445], [0.8287598609924316, 0.5397215525309245, 0.8432684898376465, 0.57093382941352], [0.2670656681060791, 0.08565592765808105, 0.3098593235015869, 0.214322026570638]]","[['criminal', 'serious', 'problem', 'care', 'danger', 'angry'], ['danger', 'success', 'mystery', 'criminal', 'glow', 'death'], ['success', 'happy', 'care', 'alone', 'danger', 'sad'], ['criminal', 'problem', 'fear', 'danger', 'violence', 'depression']]"
25.24,"['Unknown', 'Unknown', 'Unknown']",631,"[[0.4940032482147217, 0.21644524468315973, 0.5531049728393554, 0.34879095289442275], [0.27696933746337893, 0.08087629212273492, 0.32176473140716555, 0.20267264048258463], [0.8283317565917969, 0.5341856638590495, 0.8436513900756836, 0.5669328477647569]]","[['criminal', 'problem', 'care', 'success', 'corruption', 'abuse'], ['success', 'achievement', 'problem', 'criminal', 'faith', 'corruption'], ['care', 'success', 'danger', 'happy', 'sad', 'alone']]"
25.44,"['Unknown', 'Unknown', 'Unknown']",636,"[[0.49433045387268065, 0.21507731543646919, 0.5617249488830567, 0.3600635528564453], [0.2832672119140625, 0.1390319612291124, 0.3266281604766846, 0.2718701892428928], [0.826413917541504, 0.5309547848171658, 0.8414833068847656, 0.5639317830403646]]","[['criminal', 'addiction', 'problem', 'care', 'serious', 'disease'], ['success', 'care', 'problem', 'disease', 'criminal', 'achievement'], ['success', 'happy', 'care', 'danger', 'sad', 'alone']]"
